,latitude,longitude,year,week_no,SulphurDioxide_SO2_column_number_density,SulphurDioxide_SO2_column_number_density_amf,SulphurDioxide_SO2_slant_column_number_density,SulphurDioxide_cloud_fraction,SulphurDioxide_sensor_azimuth_angle,SulphurDioxide_sensor_zenith_angle,SulphurDioxide_solar_azimuth_angle,SulphurDioxide_solar_zenith_angle,SulphurDioxide_SO2_column_number_density_15km,CarbonMonoxide_CO_column_number_density,CarbonMonoxide_H2O_column_number_density,CarbonMonoxide_cloud_height,CarbonMonoxide_sensor_altitude,CarbonMonoxide_sensor_azimuth_angle,CarbonMonoxide_sensor_zenith_angle,CarbonMonoxide_solar_azimuth_angle,CarbonMonoxide_solar_zenith_angle,NitrogenDioxide_NO2_column_number_density,NitrogenDioxide_tropospheric_NO2_column_number_density,NitrogenDioxide_stratospheric_NO2_column_number_density,NitrogenDioxide_NO2_slant_column_number_density,NitrogenDioxide_tropopause_pressure,NitrogenDioxide_absorbing_aerosol_index,NitrogenDioxide_cloud_fraction,NitrogenDioxide_sensor_altitude,NitrogenDioxide_sensor_azimuth_angle,NitrogenDioxide_sensor_zenith_angle,NitrogenDioxide_solar_azimuth_angle,NitrogenDioxide_solar_zenith_angle,Formaldehyde_tropospheric_HCHO_column_number_density,Formaldehyde_tropospheric_HCHO_column_number_density_amf,Formaldehyde_HCHO_slant_column_number_density,Formaldehyde_cloud_fraction,Formaldehyde_solar_zenith_angle,Formaldehyde_solar_azimuth_angle,Formaldehyde_sensor_zenith_angle,Formaldehyde_sensor_azimuth_angle,UvAerosolIndex_absorbing_aerosol_index,UvAerosolIndex_sensor_altitude,UvAerosolIndex_sensor_azimuth_angle,UvAerosolIndex_sensor_zenith_angle,UvAerosolIndex_solar_azimuth_angle,UvAerosolIndex_solar_zenith_angle,Ozone_O3_column_number_density,Ozone_O3_column_number_density_amf,Ozone_O3_slant_column_number_density,Ozone_O3_effective_temperature,Ozone_cloud_fraction,Ozone_sensor_azimuth_angle,Ozone_sensor_zenith_angle,Ozone_solar_azimuth_angle,Ozone_solar_zenith_angle,UvAerosolLayerHeight_aerosol_height,UvAerosolLayerHeight_aerosol_pressure,UvAerosolLayerHeight_aerosol_optical_depth,UvAerosolLayerHeight_sensor_zenith_angle,UvAerosolLayerHeight_sensor_azimuth_angle,UvAerosolLayerHeight_solar_azimuth_angle,UvAerosolLayerHeight_solar_zenith_angle,Cloud_cloud_fraction,Cloud_cloud_top_pressure,Cloud_cloud_top_height,Cloud_cloud_base_pressure,Cloud_cloud_base_height,Cloud_cloud_optical_depth,Cloud_surface_albedo,Cloud_sensor_azimuth_angle,Cloud_sensor_zenith_angle,Cloud_solar_azimuth_angle,Cloud_solar_zenith_angle,emission
UvAerosolLayerHeight_solar_azimuth_angle,0.24392808726596998,-0.0595405173592093,,-0.983163548485809,-0.11079175312860234,-0.6305021751678362,-0.11151537453733812,0.10846913115841986,-0.14766015300113883,0.3088103982846789,0.9929110902446037,-0.0503021195265538,-0.09112733406661212,0.5502220969221993,-0.6038372795130597,-0.5316314825029583,-0.19309976776337429,-0.06998973275734892,0.1386735077886288,0.9898899397649458,-0.13689247611325372,0.35662407820660813,0.4526012089664638,-0.592068651434059,0.1619976763442884,0.5920589841254315,0.3342527713940477,0.028959847487733156,-0.2481983912873312,-0.05699357379493639,0.2574236972999592,0.9929757989954833,-0.1836542478702644,0.36590666725290966,-0.5118155118535656,0.24019474075560243,-0.0705363782576357,-0.084155873610984,0.9921122116885279,0.21797557420657793,-0.11827171787976459,0.40573464856893027,-0.12448544269155526,-0.11869733475584356,0.031348979944139384,0.9910404632788109,-0.08343707076490649,0.4944252275635758,0.014156569342878166,0.1776239485239337,0.16365668587443574,-0.49196113013495757,-0.11946082366355547,0.02689248434093598,0.99108369691703,-0.08244049406477892,0.038894053836170527,-0.036525717586631895,-0.39339428384331604,0.3074406927641299,0.01138012403200568,1.0,-0.22647652002151453,-0.4250673128500366,0.555773429576605,-0.6130936968800844,0.5742054354770781,-0.6143546022540106,-0.49364261558235467,-0.41630538410520995,-0.0286593458659785,0.08185280753792365,0.9865912154098266,-0.09526035557740753,-0.027213907501341235
UvAerosolLayerHeight_solar_zenith_angle,0.017342407738681613,0.19505810979234756,,0.15301782258977148,-0.0438508060087066,-0.1879219233759941,-0.044830630995130884,0.020826159582187358,-0.09398699708952353,-0.16589131583714298,-0.1770450120445295,0.6968845472501533,-0.05622892121491936,0.019252936967797764,0.09479201810455713,0.0643366132154132,0.2946793629680056,-0.1428982293949912,-0.09531324657784926,-0.17649659281482183,0.5909233920852137,0.14328983711916515,0.12800395876330148,0.07059470705000932,0.06070068974097653,-0.19125800844995877,0.03227501131455776,-0.030166303846776293,0.34966988437327395,-0.10433643799324187,-0.1447576030279958,-0.1812794005283486,0.6834914945982775,-0.040754150707844335,-0.07634815408009042,-0.06229389365670572,0.030895541064883892,0.6490499006130036,-0.17960649820692293,-0.10868665446777286,-0.09122845609840272,0.09846677657994635,0.2990655022585409,-0.12690258034740143,0.04660542099471648,-0.18018459916316154,0.650493719572565,-0.29041066550767897,0.20702359444864143,0.10028469077746971,0.08655991783540713,0.06191781445533235,-0.13822839002034293,0.052077113962146565,-0.18050833406741923,0.6535591275018765,-0.21855708912862964,0.22027807052955464,0.5087540175587075,-0.43495461532330804,-0.44880327314542207,-0.22647652002151453,1.0,0.09105033561287325,0.046836922412533843,-0.060045023616469004,0.05145624492391268,-0.05985513623813395,0.0845380382863435,0.18986539068539304,-0.14032034299453533,0.2682664990369701,-0.17299111114377042,0.5233046734646467,0.002332861211483025
Cloud_cloud_fraction,0.048123115663929426,-0.10005990337545709,0.2747261186048653,0.1446474164544617,0.0020002187614952005,0.0574125868661464,0.005177017972189559,0.09733922185994992,0.009995283819136128,-0.017057506988076582,-0.26497592289362365,-0.08630308168445465,0.006328969951363761,-0.04328985951356312,0.04069644700712123,0.28205871504553437,-0.07121454772212207,0.0701176327492065,0.06369851809456793,-0.29423547629364694,-0.1013295082547903,-0.020520362153206757,-0.07357005988498337,0.1115254947285334,0.03007186139348139,0.12314900213043288,-0.031991302431582415,0.10356868155874678,0.031016276405906557,-0.04025793302018115,-0.0005024435408227867,-0.2797642586878069,-0.027900551954249456,-0.06696937687616704,0.11531599875304058,-0.03446531113737553,0.29416066820457826,-0.08085693341799907,-0.2685797987259379,0.06687766341150214,0.017592107842340856,0.3400202666219688,0.007910021642047835,-0.046184497381117004,0.08262205578837227,-0.30978569212886453,-0.04659252123542395,-0.09440884606381006,0.1089950276094503,0.050117235824604284,-0.13969548990806666,0.9106712551660047,-0.04997635074654808,0.08456730825531104,-0.30945622025659464,-0.044884941520749254,0.07884279756586751,-0.08100182093515139,0.1488700071720018,-0.058518516073769684,0.029342203340634285,-0.4250673128500366,0.09105033561287325,1.0,-0.4521719644446976,0.41083822799469827,-0.41669657023831363,0.38142709184836826,0.4633110837700645,0.07328427836627499,0.019253432266615855,0.007641373995453872,-0.3134058769468372,-0.07420807695650734,0.0012489072941395992
Cloud_cloud_top_pressure,-0.14562488472369578,-0.047864123974508135,0.0069333569250357085,0.016238131530022744,0.0129461145941502,0.07116078677482772,0.022602037495687365,-0.01618394069481153,0.01405958416395319,-0.012910214238630776,0.34386774109445234,0.20525528251244338,0.01948149850328323,0.09561724974233358,-0.3859377150896126,-0.45269446578010003,0.08470390040379908,-0.028705858659849922,0.020332172506860736,0.34786756958404164,0.24452108908705913,0.1485228855322153,0.12438998338408916,0.09569967453537734,0.1301642671795558,0.09640086700858676,0.01617915762964694,-0.021234264676441086,0.02585592643357522,0.02175127747876588,0.02221927705102009,0.3526883191748867,0.19082108041524654,-0.0054686991948373325,0.19752565308313322,0.0623511400462251,-0.0876272989802498,0.20793518523516547,0.3486360965252381,-0.04943584854945294,0.004211027463158998,-0.10707264298099047,0.09322544091066996,0.007951515610605175,-0.07383456226752262,0.35569374978990875,0.24919774991463095,0.05871842005555583,0.04376605731567819,0.071240637104868,0.21619730168422394,-0.40550682446628744,0.010107736359158931,-0.0726776198575795,0.35529728046406744,0.24677089617668566,-0.0629502648157625,0.06868802360733788,-0.2144631680442812,0.1735651769997218,-0.034899852995487646,0.555773429576605,0.046836922412533843,-0.4521719644446976,1.0,-0.9503517508626871,0.9928160580665469,-0.9409899894959189,-0.3543098755549713,-0.11979511393069775,-0.050619158547751425,-0.043632993180298243,0.3569283236036665,0.26986672158033437,-0.013931958320028939
Cloud_cloud_top_height,0.14850520038823356,0.06231155651291603,0.08037106859416317,0.07848510163355647,0.0009253646349741817,-0.05403423626347474,-0.007471805321988568,0.0015781305343055445,-0.013413189572647059,-0.01202619443392301,-0.2605702463199499,-0.14685721489020823,-0.004647319493247687,-0.09443100922304731,0.3889800512161883,0.40252319967429556,-0.065588155290803,0.015478902160756562,-0.04590940165940567,-0.2667268791165733,-0.17171402766475802,-0.13353903629971267,-0.10936731688420287,-0.0906676829321369,-0.11632650890436758,-0.03136733926082123,-0.051035189699758336,0.008414138281621329,-0.01692799810756062,-0.02596696159886992,-0.03589706567144782,-0.27799069356168454,-0.1344036926651089,0.007442970753409494,-0.17167461510759036,-0.05391882503330614,0.07712874435735255,-0.14982027151035107,-0.26862929441983474,0.02353565000789233,-0.0032944740042980683,0.02718155771483734,-0.07928360556469528,-0.017504698393906608,0.061962503052545616,-0.27482918708887366,-0.167742307551997,-0.08112834812669341,-0.03317451176080424,-0.07215402627713767,-0.17564361568565004,0.36292457521135013,-0.01892869436500875,0.0643720258644092,-0.27476729554678225,-0.16646127171058042,0.05577532103070546,-0.0624727726086648,0.23029106731984383,-0.18189067855333646,0.03455075723210599,-0.6130936968800844,-0.060045023616469004,0.41083822799469827,-0.9503517508626871,1.0,-0.9545553505380002,0.996160273092441,0.33502187317874416,0.13142634749061097,0.008174479767991972,0.07036722294087665,-0.27383331431919844,-0.17286534816794785,0.005373749366192229
Cloud_cloud_base_pressure,-0.14880730485432375,-0.04428513545372588,0.0361653133469515,0.02616226720446227,0.010201132988252565,0.06546258244533988,0.019361695050638016,-0.00016097696786726356,0.02370108425450993,-0.011949398444685537,0.3503118535992672,0.20076721309121948,0.01582566469264582,0.10076626005457495,-0.3989983576587862,-0.4432821224162893,0.07842464727648775,-0.018236480264260186,0.0291558741353626,0.35190282429172387,0.24133876248572106,0.17053325910605802,0.13606106001165966,0.12385299392862043,0.14893368771322696,0.11832634016766704,0.02752010840642762,-0.00901915880054784,0.02392561599241,0.027901178942670628,0.024356941835219293,0.3587749334930541,0.19001716609109187,-0.0031299136335963297,0.1984776348070018,0.0669243012604688,-0.05910872080134349,0.20386459572984214,0.35453481426051087,-0.04273441169972003,0.0144141886067223,-0.08355018281023523,0.09535767866763538,0.011163846040617233,-0.06973133968583577,0.3593308422127828,0.25071646333724024,0.06500042635565485,0.053916812632086364,0.08368759636122607,0.22498011033337326,-0.3756090165601829,0.013628544979693655,-0.06859599056138867,0.3589134035290089,0.2480889494583518,-0.05769564558250429,0.06353061659907454,-0.21849015784655665,0.17250162540508004,-0.03433076568695699,0.5742054354770781,0.05145624492391268,-0.41669657023831363,0.9928160580665469,-0.9545553505380002,1.0,-0.954693532789235,-0.3547329568067691,-0.13420349703164144,-0.0429104291899243,-0.04285627870825941,0.36052729743813133,0.2693002546430936,-0.012996867121449237
Cloud_cloud_base_height,0.1495284579013359,0.059501196883396605,0.05647229010453404,0.06735086150279258,0.0022361461449997913,-0.04943718220716717,-0.00585150080344678,-0.010371707844333965,-0.019349281690453482,-0.012921128468947359,-0.2661832705684687,-0.14617054706007104,-0.0027170546890149375,-0.0988513252172448,0.3947866864227805,0.39311349073422647,-0.060797090339553474,0.008484925856484455,-0.05294661172059253,-0.270465453224439,-0.17194867206768658,-0.14935229387069227,-0.11816225332388514,-0.10995320812774036,-0.13061377274066951,-0.04847117419767283,-0.057309868581317744,-0.0004904400073432475,-0.016094781950298814,-0.029182297508986595,-0.037835670016338536,-0.2830570108133689,-0.13664485444349156,0.004902497412065306,-0.17127841240559624,-0.05778399577289096,0.05531060053330648,-0.14915636746829056,-0.2737288087887737,0.018178254291016833,-0.009959800500045983,0.012724263387334562,-0.07992717081728802,-0.019935500139698498,0.05870553321760233,-0.2782528493042515,-0.17113693269663097,-0.0845255281053611,-0.04145697539076816,-0.08146027581264645,-0.18187338520330784,0.3385840092741852,-0.02148190708794293,0.06112834948070523,-0.2781830138816961,-0.16975376131861417,0.05345249575407128,-0.060203218624490004,0.23039288683283565,-0.17954001703841518,0.03429295492968494,-0.6143546022540106,-0.05985513623813395,0.38142709184836826,-0.9409899894959189,0.996160273092441,-0.954693532789235,1.0,0.33403997837601307,0.14053954738682964,0.002957801817463233,0.06902508013832023,-0.27725607859555335,-0.17486327879085178,0.004031911654446565
Cloud_cloud_optical_depth,0.04919678662168851,-0.0725397756568522,-0.1180037408928693,0.06816014754229593,-0.007386542716499209,0.1331653274431474,-0.0015997769947257276,-0.028824968095703875,0.017201207580151433,-0.06814142332053282,-0.22407878137216103,-0.0568394602334829,0.0018652092856139297,-0.1063235423020001,0.10627755204831778,0.17495655136235105,-0.05691211474615859,0.0535973284226367,-0.03384525486426593,-0.2308469114279406,-0.09276971264592085,-0.132689029812068,-0.11236595901159657,-0.08316594613080433,-0.14535382770697688,-0.05864629624177813,-0.06770943855935455,0.0007180755292549383,-0.003993592229153197,0.012659906608486444,-0.1036334686791622,-0.2328374069035247,-0.06383112260468618,-0.08639670186442358,0.10666272466107601,-0.0652346694124702,-0.027660112335925028,-0.06442609290804911,-0.2220342649727413,-0.05340220307556655,0.02136602544135817,0.27642259858132434,-0.012708533575353398,-0.059098850560668714,0.14679328502184816,-0.24100008527575956,-0.028891573376844917,-0.13654709414938618,0.14567800694871674,0.0644538700019447,-0.18678418623390042,0.4199182748767029,-0.06358740931237544,0.15288196175599028,-0.24067260786439407,-0.02656563168101608,-0.05899940826640675,0.05437569391681436,0.2951911219240214,-0.21251891680234417,0.000776511523748826,-0.49364261558235467,0.0845380382863435,0.4633110837700645,-0.3543098755549713,0.33502187317874416,-0.3547329568067691,0.33403997837601307,1.0,0.14058154369637157,-0.04283330508373766,0.15204005920150873,-0.24321348190015682,-0.03525021128714713,0.0017839711246160947
Cloud_surface_albedo,0.16552148375921485,-0.043337039972228805,-0.09392575905235001,-0.04585141062368449,-0.008933212826791844,0.298978119087495,0.009001491512754181,0.054561282486510335,-0.11881861777397977,-0.021071063817213662,-0.1595821520100355,0.21266773863854058,0.013025007895714221,-0.33334733652594384,0.11120794516843224,0.13354213686962862,-0.06539697167107661,-0.05633706494298308,0.031469062097310235,-0.1776228889775311,0.1832877013576191,-0.30517710802285497,-0.2645507535749261,-0.1834029227470918,-0.2050098222151107,-0.23277258380660912,-0.18786128990338205,0.0913633839197558,0.016087013079567836,-0.10706676088345352,-0.05056314012885038,-0.17620498912962065,0.19338474384527965,-0.18360920015856919,0.2915894922158007,-0.10762473705551685,0.03547049237623335,0.19852045303416366,-0.17141486374827106,0.01480226497629721,-0.09291336390539114,-0.10102455176047177,-0.0855191391891588,-0.054833847686530074,0.07163430587488497,-0.18117902411469472,0.20771354238163067,-0.24445538545339665,0.16412200483255285,0.031879511458639175,-0.05526602754933225,0.10680806269051975,-0.06704332588758077,0.0833328224796048,-0.18116599541830866,0.21141392958059033,-0.02747069423580534,0.02468810790171931,0.34312081944848943,-0.13007011528609635,0.18285910165490124,-0.41630538410520995,0.18986539068539304,0.07328427836627499,-0.11979511393069775,0.13142634749061097,-0.13420349703164144,0.14053954738682964,0.14058154369637157,1.0,-0.05562589485313479,0.09420346348845691,-0.18166736586831933,0.20547840426493777,0.04658675496974502
Cloud_sensor_azimuth_angle,-0.010403972159500991,-0.01670146542146092,0.002229069246727093,-0.007341749736520801,0.01829772886675198,-0.051253552784444864,0.01630462059242198,0.03346565380243801,0.2093264674186913,0.04617505467615077,-0.03828640806005209,-0.10761097686004886,0.013198835573168444,0.03487976491771606,-0.023674908042675906,0.029372955342651778,-0.2044493183997546,0.34843875810783265,0.03217267561879973,-0.0430334206618057,-0.15291786266994137,0.008846937766970507,-0.0075596827880478005,0.033335509494616125,0.030669976798874937,-0.026859262333275357,-0.03883505952242327,-0.005363029825859221,-0.1261347393798151,0.18413779399164928,0.043177111186002065,-0.028075149592360918,-0.08821583552029193,0.01980417173622655,-0.01620611253437327,0.01757622288875516,0.019048657323939632,-0.1801871982312989,-0.040059604323869506,0.03615267191208824,0.31499661362468234,-0.15517933067464376,-0.331563196600406,0.7595953295964823,0.03663376776077185,-0.04516891743339038,-0.22912813616834898,-0.0073329859417413,-0.0491752608799772,-0.040019597994189145,0.0018623843305783034,0.017274232775163045,0.7666519470621838,0.02480892251058341,-0.04448975964534995,-0.23227018581725897,0.0757975258415517,-0.07782678548961768,-0.00392734511476803,-0.01388770616316008,0.23946137757209005,-0.0286593458659785,-0.14032034299453533,0.019253432266615855,-0.050619158547751425,0.008174479767991972,-0.0429104291899243,0.002957801817463233,-0.04283330508373766,-0.05562589485313479,1.0,-0.020406991897430178,-0.0496364066815111,-0.35756817964090637,0.007758295215716434
Cloud_sensor_zenith_angle,-0.021239350045876463,-0.03498282761033426,0.02096992807084235,0.06281242866418116,0.023466888633222008,-0.024776929440487688,0.022929816668402953,-0.031204818155129845,0.017947734140067992,0.15774704356809027,0.06936226359022976,0.06280156686453926,0.02171442464092857,0.01592170365383345,-0.06656075583573391,-0.04240659630477751,-0.024411015228485905,0.001508287381456701,0.31019461950528726,0.0626177135835714,0.07724378938634824,0.05047126636467981,0.037926268796825605,0.04177678625577244,0.1397451728377813,0.03061949248504081,0.025373540418952678,-0.009783588998179401,0.01678490633637887,0.008214868805814249,0.13624222587792065,0.06386192944047116,0.0810217757828176,-0.00016689026294238469,-0.00451412237872499,0.0021696916338695485,0.01905377320773451,0.07188685750393918,0.06665111260292454,0.2748770664515462,0.0053803019390088426,0.07520280709030408,0.0030503167153564407,-0.05177278724474302,0.7436143903906982,0.04641573017901538,0.12400189814702706,-0.031633723622011445,0.6924502191350185,0.6297093960074036,-0.06266842020489893,-0.018295299255220488,-0.04751702604295249,0.7561200616969421,0.04651869677572694,0.12167923690994956,-0.16462667607766923,0.17182646204456792,0.09324970030161471,-0.12206388512209974,-0.11184537478185488,0.08185280753792365,0.2682664990369701,0.007641373995453872,-0.043632993180298243,0.07036722294087665,-0.04285627870825941,0.06902508013832023,0.15204005920150873,0.09420346348845691,-0.020406991897430178,1.0,0.04154107321791004,0.11399920954758384,-0.016042160776824927
Cloud_solar_azimuth_angle,-0.028738173186578245,-0.005246877799911647,0.003942885716101237,-0.07615556813717016,0.04024026969247517,-0.14716587228928218,0.03570676645588497,0.02072382533112907,0.0044107460911268015,0.02641813487539247,0.9887809085925103,0.18587150074581524,0.02995803171787917,-0.01654370296417844,-0.16538470841431016,-0.31559578388651577,-0.02224693155665914,-0.009536779333870945,0.00525560179100009,0.9940150352923331,0.17458829995669506,0.2114386437044467,0.1675420040448165,0.1611537096463855,0.16634444748554228,0.2477514523566072,-0.0029685664911599996,-0.024048980407482008,-0.0675582985375366,0.04725525846220327,0.027274420212561788,0.9871823054405058,0.12793192663000655,0.10977776023829143,-0.12119178231818292,0.07444771357420732,-0.019938140817701584,0.16172612962794997,0.9905664778015417,0.01483761550464973,0.012482468290374476,-0.08803884469869695,-0.04658208723173308,0.027877227735034375,-0.04980649092165895,0.9985955959606738,0.17183168104466515,0.4597172750738389,0.012891468285821816,0.24019107388375432,0.36382399723320574,-0.31795635125374927,0.028118551629495128,-0.047620172599454856,0.9986787780063792,0.17033028176000745,0.03291401101776803,-0.029639555884262713,-0.352079658313192,0.2503128131124583,-0.03442177767557149,0.9865912154098266,-0.17299111114377042,-0.3134058769468372,0.3569283236036665,-0.27383331431919844,0.36052729743813133,-0.27725607859555335,-0.24321348190015682,-0.18166736586831933,-0.0496364066815111,0.04154107321791004,1.0,0.2104206806234571,-0.024205239572289663
Cloud_solar_zenith_angle,-0.020449446263332224,0.008237817648831787,0.0008929194424667656,0.3948028978953834,0.05053027687402595,0.040611394435152125,0.0597615418506595,-0.02839999661427152,-0.05015055333240326,-0.04313205376642528,0.2552731342483496,0.6932309352133008,0.05594763851067184,-0.1885588009155822,-0.14300076530014216,-0.13451574684207693,0.11508308988047639,-0.11250156017217335,0.005654841988627902,0.21618847470741795,0.7952663935530379,0.18497274883951056,0.107442093422435,0.2252861118660656,0.22576105967596158,0.13547715592312765,-0.055111087022381704,0.004524608453963896,0.06636212244171501,-0.041003387815296714,-0.021592462847794702,0.23797786298129225,0.6622312398810022,-0.04573024712474485,0.0646055147640326,-0.020064268084515086,-0.0036520410879232333,0.7352992140536722,0.2375752183214886,-0.032437149190181334,-0.09640078774318882,0.005458021865344126,0.2173142034411053,-0.27489790021631894,0.02620704291564399,0.21074688492832022,0.9570798817660767,-0.230390341836599,0.3438505600339564,0.2034674444136588,0.20624955476610807,-0.09067738533775166,-0.27606956092410145,0.035221222418627705,0.21036185450755515,0.9591623057851327,-0.09436454289732292,0.09759003724718966,0.01761400845298423,0.06688741153807275,-0.06203392314559284,-0.09526035557740753,0.5233046734646467,-0.07420807695650734,0.26986672158033437,-0.17286534816794785,0.2693002546430936,-0.17486327879085178,-0.03525021128714713,0.20547840426493777,-0.35756817964090637,0.11399920954758384,0.2104206806234571,1.0,-0.02188862302630915
emission,0.017850558434491622,0.1027464904365297,-0.013243712687771993,0.00708597027721469,-0.01912599782025314,0.0003466422805732013,-0.021958519759256986,0.006195413231667623,-0.025079443689625662,-0.005703676886720775,-0.0323384761410355,-0.0014010747510801967,-0.022011337300077257,-0.04132798402570684,-0.04321704327844012,-0.01043149417398258,-0.0018649201767116392,-0.0032521671503849578,-0.0008159353006371773,-0.02628245340440263,-0.018803374124044533,-0.00591993163070291,0.0025132923761565476,-0.015479946694623147,-0.013575244267667704,-0.0018864051654529496,0.020905477365425255,0.02245642739489716,0.027540002156437888,-0.02710440823583604,-0.007444753596823388,-0.03341705974333271,0.005469379297091471,-0.033332723439440125,0.04026290944701478,-0.0228736734483639,0.0012538751803702075,-0.003779822355921541,-0.030814888817233977,-0.0048787742126754335,-0.02121595548034495,0.007020076582456629,-0.00353164949800907,0.008298862562672066,-0.009557104741641172,-0.02481163333142314,-0.021970012223741654,0.01381142595339615,-0.013845682514423608,-0.0058337283741505905,-0.008181765125469129,0.0005692737132382972,0.0077738665156898154,-0.005931254433466186,-0.02484680651575543,-0.02249023928360023,0.06900838216391907,-0.06813809490238065,0.040155530762151385,-0.01092769208215556,0.035142140559449704,-0.027213907501341235,0.002332861211483025,0.0012489072941395992,-0.013931958320028939,0.005373749366192229,-0.012996867121449237,0.004031911654446565,0.0017839711246160947,0.04658675496974502,0.007758295215716434,-0.016042160776824927,-0.024205239572289663,-0.02188862302630915,1.0
